image_id,clear_image_path,hazy_image_paths,trans_image_paths
48,clear/48.png,"['hazy/48_1_0.89569.png', 'hazy/48_2_0.71051.png', 'hazy/48_3_0.86184.png', 'hazy/48_4_0.82577.png', 'hazy/48_5_0.9978.png', 'hazy/48_6_0.96108.png', 'hazy/48_7_0.76766.png', 'hazy/48_8_0.70577.png', 'hazy/48_9_0.85703.png', 'hazy/48_10_0.85943.png']","['trans/48_1.png', 'trans/48_2.png', 'trans/48_3.png', 'trans/48_4.png', 'trans/48_5.png', 'trans/48_6.png', 'trans/48_7.png', 'trans/48_8.png', 'trans/48_9.png', 'trans/48_10.png']"
49,clear/49.png,"['hazy/49_1_0.79199.png', 'hazy/49_2_0.75662.png', 'hazy/49_3_0.96858.png', 'hazy/49_4_0.77735.png', 'hazy/49_5_0.80445.png', 'hazy/49_6_0.87925.png', 'hazy/49_7_0.98958.png', 'hazy/49_8_0.87339.png', 'hazy/49_9_0.89159.png', 'hazy/49_10_0.80199.png']","['trans/49_1.png', 'trans/49_2.png', 'trans/49_3.png', 'trans/49_4.png', 'trans/49_5.png', 'trans/49_6.png', 'trans/49_7.png', 'trans/49_8.png', 'trans/49_9.png', 'trans/49_10.png']"
50,clear/50.png,"['hazy/50_1_0.91927.png', 'hazy/50_2_0.82989.png', 'hazy/50_3_0.97458.png', 'hazy/50_4_0.70546.png', 'hazy/50_5_0.89517.png', 'hazy/50_6_0.92411.png', 'hazy/50_7_0.76505.png', 'hazy/50_8_0.7682.png', 'hazy/50_9_0.75371.png', 'hazy/50_10_0.99768.png']","['trans/50_1.png', 'trans/50_2.png', 'trans/50_3.png', 'trans/50_4.png', 'trans/50_5.png', 'trans/50_6.png', 'trans/50_7.png', 'trans/50_8.png', 'trans/50_9.png', 'trans/50_10.png']"
51,clear/51.png,"['hazy/51_1_0.98165.png', 'hazy/51_2_0.78703.png', 'hazy/51_3_0.94995.png', 'hazy/51_4_0.89664.png', 'hazy/51_5_0.73349.png', 'hazy/51_6_0.93968.png', 'hazy/51_7_0.85018.png', 'hazy/51_8_0.82415.png', 'hazy/51_9_0.78204.png', 'hazy/51_10_0.77824.png']","['trans/51_1.png', 'trans/51_2.png', 'trans/51_3.png', 'trans/51_4.png', 'trans/51_5.png', 'trans/51_6.png', 'trans/51_7.png', 'trans/51_8.png', 'trans/51_9.png', 'trans/51_10.png']"
52,clear/52.png,"['hazy/52_1_0.88895.png', 'hazy/52_2_0.75445.png', 'hazy/52_3_0.99269.png', 'hazy/52_4_0.92287.png', 'hazy/52_5_0.80986.png', 'hazy/52_6_0.77315.png', 'hazy/52_7_0.97116.png', 'hazy/52_8_0.72665.png', 'hazy/52_9_0.7636.png', 'hazy/52_10_0.94338.png']","['trans/52_1.png', 'trans/52_2.png', 'trans/52_3.png', 'trans/52_4.png', 'trans/52_5.png', 'trans/52_6.png', 'trans/52_7.png', 'trans/52_8.png', 'trans/52_9.png', 'trans/52_10.png']"
53,clear/53.png,"['hazy/53_1_0.99707.png', 'hazy/53_2_0.83826.png', 'hazy/53_3_0.79346.png', 'hazy/53_4_0.93759.png', 'hazy/53_5_0.92384.png', 'hazy/53_6_0.88626.png', 'hazy/53_7_0.97007.png', 'hazy/53_8_0.78862.png', 'hazy/53_9_0.93321.png', 'hazy/53_10_0.97732.png']","['trans/53_1.png', 'trans/53_2.png', 'trans/53_3.png', 'trans/53_4.png', 'trans/53_5.png', 'trans/53_6.png', 'trans/53_7.png', 'trans/53_8.png', 'trans/53_9.png', 'trans/53_10.png']"
54,clear/54.png,"['hazy/54_1_0.75796.png', 'hazy/54_2_0.78786.png', 'hazy/54_3_0.76983.png', 'hazy/54_4_0.91838.png', 'hazy/54_5_0.87239.png', 'hazy/54_6_0.72657.png', 'hazy/54_7_0.99856.png', 'hazy/54_8_0.79501.png', 'hazy/54_9_0.77659.png', 'hazy/54_10_0.7882.png']","['trans/54_1.png', 'trans/54_2.png', 'trans/54_3.png', 'trans/54_4.png', 'trans/54_5.png', 'trans/54_6.png', 'trans/54_7.png', 'trans/54_8.png', 'trans/54_9.png', 'trans/54_10.png']"
55,clear/55.png,"['hazy/55_1_0.82784.png', 'hazy/55_2_0.97584.png', 'hazy/55_3_0.82863.png', 'hazy/55_4_0.76796.png', 'hazy/55_5_0.83882.png', 'hazy/55_6_0.92964.png', 'hazy/55_7_0.89089.png', 'hazy/55_8_0.70046.png', 'hazy/55_9_0.90243.png', 'hazy/55_10_0.8004.png']","['trans/55_1.png', 'trans/55_2.png', 'trans/55_3.png', 'trans/55_4.png', 'trans/55_5.png', 'trans/55_6.png', 'trans/55_7.png', 'trans/55_8.png', 'trans/55_9.png', 'trans/55_10.png']"
56,clear/56.png,"['hazy/56_1_0.8548.png', 'hazy/56_2_0.79599.png', 'hazy/56_3_0.86636.png', 'hazy/56_4_0.90017.png', 'hazy/56_5_0.91386.png', 'hazy/56_6_0.97481.png', 'hazy/56_7_0.78695.png', 'hazy/56_8_0.93359.png', 'hazy/56_9_0.9556.png', 'hazy/56_10_0.76997.png']","['trans/56_1.png', 'trans/56_2.png', 'trans/56_3.png', 'trans/56_4.png', 'trans/56_5.png', 'trans/56_6.png', 'trans/56_7.png', 'trans/56_8.png', 'trans/56_9.png', 'trans/56_10.png']"
57,clear/57.png,"['hazy/57_1_0.74658.png', 'hazy/57_2_0.9494.png', 'hazy/57_3_0.82338.png', 'hazy/57_4_0.72179.png', 'hazy/57_5_0.78565.png', 'hazy/57_6_0.95813.png', 'hazy/57_7_0.89581.png', 'hazy/57_8_0.80752.png', 'hazy/57_9_0.90355.png', 'hazy/57_10_0.70303.png']","['trans/57_1.png', 'trans/57_2.png', 'trans/57_3.png', 'trans/57_4.png', 'trans/57_5.png', 'trans/57_6.png', 'trans/57_7.png', 'trans/57_8.png', 'trans/57_9.png', 'trans/57_10.png']"
58,clear/58.png,"['hazy/58_1_0.85856.png', 'hazy/58_2_0.77083.png', 'hazy/58_3_0.86672.png', 'hazy/58_4_0.84626.png', 'hazy/58_5_0.93842.png', 'hazy/58_6_0.78558.png', 'hazy/58_7_0.96415.png', 'hazy/58_8_0.70244.png', 'hazy/58_9_0.8634.png', 'hazy/58_10_0.77.png']","['trans/58_1.png', 'trans/58_2.png', 'trans/58_3.png', 'trans/58_4.png', 'trans/58_5.png', 'trans/58_6.png', 'trans/58_7.png', 'trans/58_8.png', 'trans/58_9.png', 'trans/58_10.png']"
59,clear/59.png,"['hazy/59_1_0.89825.png', 'hazy/59_2_0.8472.png', 'hazy/59_3_0.70117.png', 'hazy/59_4_0.89249.png', 'hazy/59_5_0.86818.png', 'hazy/59_6_0.88783.png', 'hazy/59_7_0.86366.png', 'hazy/59_8_0.93962.png', 'hazy/59_9_0.91337.png', 'hazy/59_10_0.97388.png']","['trans/59_1.png', 'trans/59_2.png', 'trans/59_3.png', 'trans/59_4.png', 'trans/59_5.png', 'trans/59_6.png', 'trans/59_7.png', 'trans/59_8.png', 'trans/59_9.png', 'trans/59_10.png']"
60,clear/60.png,"['hazy/60_1_0.8005.png', 'hazy/60_2_0.95264.png', 'hazy/60_3_0.9299.png', 'hazy/60_4_0.81666.png', 'hazy/60_5_0.75557.png', 'hazy/60_6_0.83683.png', 'hazy/60_7_0.85961.png', 'hazy/60_8_0.88776.png', 'hazy/60_9_0.87889.png', 'hazy/60_10_0.72042.png']","['trans/60_1.png', 'trans/60_2.png', 'trans/60_3.png', 'trans/60_4.png', 'trans/60_5.png', 'trans/60_6.png', 'trans/60_7.png', 'trans/60_8.png', 'trans/60_9.png', 'trans/60_10.png']"
61,clear/61.png,"['hazy/61_1_0.96343.png', 'hazy/61_2_0.88097.png', 'hazy/61_3_0.79727.png', 'hazy/61_4_0.71014.png', 'hazy/61_5_0.96833.png', 'hazy/61_6_0.7395.png', 'hazy/61_7_0.94286.png', 'hazy/61_8_0.84228.png', 'hazy/61_9_0.70373.png', 'hazy/61_10_0.76385.png']","['trans/61_1.png', 'trans/61_2.png', 'trans/61_3.png', 'trans/61_4.png', 'trans/61_5.png', 'trans/61_6.png', 'trans/61_7.png', 'trans/61_8.png', 'trans/61_9.png', 'trans/61_10.png']"
62,clear/62.png,"['hazy/62_1_0.70246.png', 'hazy/62_2_0.94645.png', 'hazy/62_3_0.92954.png', 'hazy/62_4_0.94619.png', 'hazy/62_5_0.72503.png', 'hazy/62_6_0.85916.png', 'hazy/62_7_0.81265.png', 'hazy/62_8_0.80419.png', 'hazy/62_9_0.79225.png', 'hazy/62_10_0.86343.png']","['trans/62_1.png', 'trans/62_2.png', 'trans/62_3.png', 'trans/62_4.png', 'trans/62_5.png', 'trans/62_6.png', 'trans/62_7.png', 'trans/62_8.png', 'trans/62_9.png', 'trans/62_10.png']"
63,clear/63.png,"['hazy/63_1_0.72029.png', 'hazy/63_2_0.75191.png', 'hazy/63_3_0.75592.png', 'hazy/63_4_0.74661.png', 'hazy/63_5_0.75418.png', 'hazy/63_6_0.93037.png', 'hazy/63_7_0.82613.png', 'hazy/63_8_0.79117.png', 'hazy/63_9_0.95318.png', 'hazy/63_10_0.81377.png']","['trans/63_1.png', 'trans/63_2.png', 'trans/63_3.png', 'trans/63_4.png', 'trans/63_5.png', 'trans/63_6.png', 'trans/63_7.png', 'trans/63_8.png', 'trans/63_9.png', 'trans/63_10.png']"
64,clear/64.png,"['hazy/64_1_0.96203.png', 'hazy/64_2_0.85631.png', 'hazy/64_3_0.86124.png', 'hazy/64_4_0.86564.png', 'hazy/64_5_0.82366.png', 'hazy/64_6_0.75384.png', 'hazy/64_7_0.88126.png', 'hazy/64_8_0.99511.png', 'hazy/64_9_0.77939.png', 'hazy/64_10_0.71081.png']","['trans/64_1.png', 'trans/64_2.png', 'trans/64_3.png', 'trans/64_4.png', 'trans/64_5.png', 'trans/64_6.png', 'trans/64_7.png', 'trans/64_8.png', 'trans/64_9.png', 'trans/64_10.png']"
65,clear/65.png,"['hazy/65_1_0.93683.png', 'hazy/65_2_0.78038.png', 'hazy/65_3_0.76157.png', 'hazy/65_4_0.70709.png', 'hazy/65_5_0.98967.png', 'hazy/65_6_0.77176.png', 'hazy/65_7_0.89555.png', 'hazy/65_8_0.96351.png', 'hazy/65_9_0.72084.png', 'hazy/65_10_0.80536.png']","['trans/65_1.png', 'trans/65_2.png', 'trans/65_3.png', 'trans/65_4.png', 'trans/65_5.png', 'trans/65_6.png', 'trans/65_7.png', 'trans/65_8.png', 'trans/65_9.png', 'trans/65_10.png']"
66,clear/66.png,"['hazy/66_1_0.98652.png', 'hazy/66_2_0.91012.png', 'hazy/66_3_0.85307.png', 'hazy/66_4_0.88053.png', 'hazy/66_5_0.96832.png', 'hazy/66_6_0.7564.png', 'hazy/66_7_0.71937.png', 'hazy/66_8_0.81507.png', 'hazy/66_9_0.71096.png', 'hazy/66_10_0.72372.png']","['trans/66_1.png', 'trans/66_2.png', 'trans/66_3.png', 'trans/66_4.png', 'trans/66_5.png', 'trans/66_6.png', 'trans/66_7.png', 'trans/66_8.png', 'trans/66_9.png', 'trans/66_10.png']"
67,clear/67.png,"['hazy/67_1_0.75462.png', 'hazy/67_2_0.77061.png', 'hazy/67_3_0.95226.png', 'hazy/67_4_0.76262.png', 'hazy/67_5_0.79026.png', 'hazy/67_6_0.9685.png', 'hazy/67_7_0.95082.png', 'hazy/67_8_0.92022.png', 'hazy/67_9_0.84122.png', 'hazy/67_10_0.9267.png']","['trans/67_1.png', 'trans/67_2.png', 'trans/67_3.png', 'trans/67_4.png', 'trans/67_5.png', 'trans/67_6.png', 'trans/67_7.png', 'trans/67_8.png', 'trans/67_9.png', 'trans/67_10.png']"
68,clear/68.png,"['hazy/68_1_0.78244.png', 'hazy/68_2_0.93221.png', 'hazy/68_3_0.71437.png', 'hazy/68_4_0.86472.png', 'hazy/68_5_0.91189.png', 'hazy/68_6_0.81796.png', 'hazy/68_7_0.78692.png', 'hazy/68_8_0.91466.png', 'hazy/68_9_0.70768.png', 'hazy/68_10_0.76599.png']","['trans/68_1.png', 'trans/68_2.png', 'trans/68_3.png', 'trans/68_4.png', 'trans/68_5.png', 'trans/68_6.png', 'trans/68_7.png', 'trans/68_8.png', 'trans/68_9.png', 'trans/68_10.png']"
69,clear/69.png,"['hazy/69_1_0.94163.png', 'hazy/69_2_0.75854.png', 'hazy/69_3_0.70779.png', 'hazy/69_4_0.70764.png', 'hazy/69_5_0.79818.png', 'hazy/69_6_0.90678.png', 'hazy/69_7_0.79653.png', 'hazy/69_8_0.94865.png', 'hazy/69_9_0.87894.png', 'hazy/69_10_0.86131.png']","['trans/69_1.png', 'trans/69_2.png', 'trans/69_3.png', 'trans/69_4.png', 'trans/69_5.png', 'trans/69_6.png', 'trans/69_7.png', 'trans/69_8.png', 'trans/69_9.png', 'trans/69_10.png']"
70,clear/70.png,"['hazy/70_1_0.85255.png', 'hazy/70_2_0.90716.png', 'hazy/70_3_0.92036.png', 'hazy/70_4_0.88777.png', 'hazy/70_5_0.82835.png', 'hazy/70_6_0.83421.png', 'hazy/70_7_0.9591.png', 'hazy/70_8_0.89923.png', 'hazy/70_9_0.72568.png', 'hazy/70_10_0.81999.png']","['trans/70_1.png', 'trans/70_2.png', 'trans/70_3.png', 'trans/70_4.png', 'trans/70_5.png', 'trans/70_6.png', 'trans/70_7.png', 'trans/70_8.png', 'trans/70_9.png', 'trans/70_10.png']"
71,clear/71.png,"['hazy/71_1_0.97155.png', 'hazy/71_2_0.73946.png', 'hazy/71_3_0.7009.png', 'hazy/71_4_0.74.png', 'hazy/71_5_0.88137.png', 'hazy/71_6_0.95894.png', 'hazy/71_7_0.88014.png', 'hazy/71_8_0.74365.png', 'hazy/71_9_0.9177.png', 'hazy/71_10_0.80403.png']","['trans/71_1.png', 'trans/71_2.png', 'trans/71_3.png', 'trans/71_4.png', 'trans/71_5.png', 'trans/71_6.png', 'trans/71_7.png', 'trans/71_8.png', 'trans/71_9.png', 'trans/71_10.png']"
72,clear/72.png,"['hazy/72_1_0.825.png', 'hazy/72_2_0.71705.png', 'hazy/72_3_0.81352.png', 'hazy/72_4_0.88745.png', 'hazy/72_5_0.96999.png', 'hazy/72_6_0.70739.png', 'hazy/72_7_0.87328.png', 'hazy/72_8_0.91737.png', 'hazy/72_9_0.84857.png', 'hazy/72_10_0.9456.png']","['trans/72_1.png', 'trans/72_2.png', 'trans/72_3.png', 'trans/72_4.png', 'trans/72_5.png', 'trans/72_6.png', 'trans/72_7.png', 'trans/72_8.png', 'trans/72_9.png', 'trans/72_10.png']"
73,clear/73.png,"['hazy/73_1_0.7972.png', 'hazy/73_2_0.92698.png', 'hazy/73_3_0.81942.png', 'hazy/73_4_0.99483.png', 'hazy/73_5_0.84208.png', 'hazy/73_6_0.99142.png', 'hazy/73_7_0.90026.png', 'hazy/73_8_0.89023.png', 'hazy/73_9_0.84851.png', 'hazy/73_10_0.80664.png']","['trans/73_1.png', 'trans/73_2.png', 'trans/73_3.png', 'trans/73_4.png', 'trans/73_5.png', 'trans/73_6.png', 'trans/73_7.png', 'trans/73_8.png', 'trans/73_9.png', 'trans/73_10.png']"
74,clear/74.png,"['hazy/74_1_0.85035.png', 'hazy/74_2_0.89678.png', 'hazy/74_3_0.93757.png', 'hazy/74_4_0.91827.png', 'hazy/74_5_0.9496.png', 'hazy/74_6_0.99481.png', 'hazy/74_7_0.88908.png', 'hazy/74_8_0.7728.png', 'hazy/74_9_0.88225.png', 'hazy/74_10_0.99296.png']","['trans/74_1.png', 'trans/74_2.png', 'trans/74_3.png', 'trans/74_4.png', 'trans/74_5.png', 'trans/74_6.png', 'trans/74_7.png', 'trans/74_8.png', 'trans/74_9.png', 'trans/74_10.png']"
75,clear/75.png,"['hazy/75_1_0.84399.png', 'hazy/75_2_0.79049.png', 'hazy/75_3_0.79968.png', 'hazy/75_4_0.81478.png', 'hazy/75_5_0.8776.png', 'hazy/75_6_0.74284.png', 'hazy/75_7_0.97583.png', 'hazy/75_8_0.79782.png', 'hazy/75_9_0.82612.png', 'hazy/75_10_0.76579.png']","['trans/75_1.png', 'trans/75_2.png', 'trans/75_3.png', 'trans/75_4.png', 'trans/75_5.png', 'trans/75_6.png', 'trans/75_7.png', 'trans/75_8.png', 'trans/75_9.png', 'trans/75_10.png']"
76,clear/76.png,"['hazy/76_1_0.99405.png', 'hazy/76_2_0.92847.png', 'hazy/76_3_0.87306.png', 'hazy/76_4_0.85905.png', 'hazy/76_5_0.77183.png', 'hazy/76_6_0.76446.png', 'hazy/76_7_0.99308.png', 'hazy/76_8_0.73261.png', 'hazy/76_9_0.83991.png', 'hazy/76_10_0.90655.png']","['trans/76_1.png', 'trans/76_2.png', 'trans/76_3.png', 'trans/76_4.png', 'trans/76_5.png', 'trans/76_6.png', 'trans/76_7.png', 'trans/76_8.png', 'trans/76_9.png', 'trans/76_10.png']"
77,clear/77.png,"['hazy/77_1_0.75525.png', 'hazy/77_2_0.96725.png', 'hazy/77_3_0.93962.png', 'hazy/77_4_0.75676.png', 'hazy/77_5_0.90967.png', 'hazy/77_6_0.74024.png', 'hazy/77_7_0.9704.png', 'hazy/77_8_0.74419.png', 'hazy/77_9_0.84496.png', 'hazy/77_10_0.9878.png']","['trans/77_1.png', 'trans/77_2.png', 'trans/77_3.png', 'trans/77_4.png', 'trans/77_5.png', 'trans/77_6.png', 'trans/77_7.png', 'trans/77_8.png', 'trans/77_9.png', 'trans/77_10.png']"
78,clear/78.png,"['hazy/78_1_0.85194.png', 'hazy/78_2_0.92712.png', 'hazy/78_3_0.76714.png', 'hazy/78_4_0.87587.png', 'hazy/78_5_0.95431.png', 'hazy/78_6_0.77694.png', 'hazy/78_7_0.77638.png', 'hazy/78_8_0.70898.png', 'hazy/78_9_0.87176.png', 'hazy/78_10_0.75834.png']","['trans/78_1.png', 'trans/78_2.png', 'trans/78_3.png', 'trans/78_4.png', 'trans/78_5.png', 'trans/78_6.png', 'trans/78_7.png', 'trans/78_8.png', 'trans/78_9.png', 'trans/78_10.png']"
79,clear/79.png,"['hazy/79_1_0.76283.png', 'hazy/79_2_0.91736.png', 'hazy/79_3_0.88853.png', 'hazy/79_4_0.99032.png', 'hazy/79_5_0.97179.png', 'hazy/79_6_0.77478.png', 'hazy/79_7_0.85562.png', 'hazy/79_8_0.76688.png', 'hazy/79_9_0.99109.png', 'hazy/79_10_0.74835.png']","['trans/79_1.png', 'trans/79_2.png', 'trans/79_3.png', 'trans/79_4.png', 'trans/79_5.png', 'trans/79_6.png', 'trans/79_7.png', 'trans/79_8.png', 'trans/79_9.png', 'trans/79_10.png']"
80,clear/80.png,"['hazy/80_1_0.89892.png', 'hazy/80_2_0.76016.png', 'hazy/80_3_0.76503.png', 'hazy/80_4_0.74258.png', 'hazy/80_5_0.84871.png', 'hazy/80_6_0.86293.png', 'hazy/80_7_0.86547.png', 'hazy/80_8_0.72132.png', 'hazy/80_9_0.72156.png', 'hazy/80_10_0.99456.png']","['trans/80_1.png', 'trans/80_2.png', 'trans/80_3.png', 'trans/80_4.png', 'trans/80_5.png', 'trans/80_6.png', 'trans/80_7.png', 'trans/80_8.png', 'trans/80_9.png', 'trans/80_10.png']"
81,clear/81.png,"['hazy/81_1_0.7977.png', 'hazy/81_2_0.82641.png', 'hazy/81_3_0.95729.png', 'hazy/81_4_0.70065.png', 'hazy/81_5_0.70269.png', 'hazy/81_6_0.70383.png', 'hazy/81_7_0.81914.png', 'hazy/81_8_0.85599.png', 'hazy/81_9_0.9725.png', 'hazy/81_10_0.80658.png']","['trans/81_1.png', 'trans/81_2.png', 'trans/81_3.png', 'trans/81_4.png', 'trans/81_5.png', 'trans/81_6.png', 'trans/81_7.png', 'trans/81_8.png', 'trans/81_9.png', 'trans/81_10.png']"
82,clear/82.png,"['hazy/82_1_0.75636.png', 'hazy/82_2_0.73451.png', 'hazy/82_3_0.88683.png', 'hazy/82_4_0.83223.png', 'hazy/82_5_0.96961.png', 'hazy/82_6_0.72277.png', 'hazy/82_7_0.97242.png', 'hazy/82_8_0.97858.png', 'hazy/82_9_0.78995.png', 'hazy/82_10_0.99892.png']","['trans/82_1.png', 'trans/82_2.png', 'trans/82_3.png', 'trans/82_4.png', 'trans/82_5.png', 'trans/82_6.png', 'trans/82_7.png', 'trans/82_8.png', 'trans/82_9.png', 'trans/82_10.png']"
83,clear/83.png,"['hazy/83_1_0.78259.png', 'hazy/83_2_0.86041.png', 'hazy/83_3_0.85541.png', 'hazy/83_4_0.99144.png', 'hazy/83_5_0.71581.png', 'hazy/83_6_0.99493.png', 'hazy/83_7_0.78577.png', 'hazy/83_8_0.97081.png', 'hazy/83_9_0.83677.png', 'hazy/83_10_0.99471.png']","['trans/83_1.png', 'trans/83_2.png', 'trans/83_3.png', 'trans/83_4.png', 'trans/83_5.png', 'trans/83_6.png', 'trans/83_7.png', 'trans/83_8.png', 'trans/83_9.png', 'trans/83_10.png']"
84,clear/84.png,"['hazy/84_1_0.83585.png', 'hazy/84_2_0.87444.png', 'hazy/84_3_0.91136.png', 'hazy/84_4_0.73748.png', 'hazy/84_5_0.70346.png', 'hazy/84_6_0.92995.png', 'hazy/84_7_0.83414.png', 'hazy/84_8_0.79437.png', 'hazy/84_9_0.99512.png', 'hazy/84_10_0.99849.png']","['trans/84_1.png', 'trans/84_2.png', 'trans/84_3.png', 'trans/84_4.png', 'trans/84_5.png', 'trans/84_6.png', 'trans/84_7.png', 'trans/84_8.png', 'trans/84_9.png', 'trans/84_10.png']"
85,clear/85.png,"['hazy/85_1_0.70497.png', 'hazy/85_2_0.75693.png', 'hazy/85_3_0.78465.png', 'hazy/85_4_0.94506.png', 'hazy/85_5_0.73983.png', 'hazy/85_6_0.90433.png', 'hazy/85_7_0.89271.png', 'hazy/85_8_0.91408.png', 'hazy/85_9_0.91373.png', 'hazy/85_10_0.93551.png']","['trans/85_1.png', 'trans/85_2.png', 'trans/85_3.png', 'trans/85_4.png', 'trans/85_5.png', 'trans/85_6.png', 'trans/85_7.png', 'trans/85_8.png', 'trans/85_9.png', 'trans/85_10.png']"
86,clear/86.png,"['hazy/86_1_0.70208.png', 'hazy/86_2_0.99925.png', 'hazy/86_3_0.77958.png', 'hazy/86_4_0.98026.png', 'hazy/86_5_0.80318.png', 'hazy/86_6_0.92158.png', 'hazy/86_7_0.75323.png', 'hazy/86_8_0.91837.png', 'hazy/86_9_0.71442.png', 'hazy/86_10_0.70572.png']","['trans/86_1.png', 'trans/86_2.png', 'trans/86_3.png', 'trans/86_4.png', 'trans/86_5.png', 'trans/86_6.png', 'trans/86_7.png', 'trans/86_8.png', 'trans/86_9.png', 'trans/86_10.png']"
87,clear/87.png,"['hazy/87_1_0.87349.png', 'hazy/87_2_0.74683.png', 'hazy/87_3_0.8162.png', 'hazy/87_4_0.76488.png', 'hazy/87_5_0.91493.png', 'hazy/87_6_0.97282.png', 'hazy/87_7_0.82862.png', 'hazy/87_8_0.84189.png', 'hazy/87_9_0.84211.png', 'hazy/87_10_0.88522.png']","['trans/87_1.png', 'trans/87_2.png', 'trans/87_3.png', 'trans/87_4.png', 'trans/87_5.png', 'trans/87_6.png', 'trans/87_7.png', 'trans/87_8.png', 'trans/87_9.png', 'trans/87_10.png']"
88,clear/88.png,"['hazy/88_1_0.84242.png', 'hazy/88_2_0.8566.png', 'hazy/88_3_0.89602.png', 'hazy/88_4_0.93248.png', 'hazy/88_5_0.70839.png', 'hazy/88_6_0.96164.png', 'hazy/88_7_0.88076.png', 'hazy/88_8_0.7785.png', 'hazy/88_9_0.72799.png', 'hazy/88_10_0.7681.png']","['trans/88_1.png', 'trans/88_2.png', 'trans/88_3.png', 'trans/88_4.png', 'trans/88_5.png', 'trans/88_6.png', 'trans/88_7.png', 'trans/88_8.png', 'trans/88_9.png', 'trans/88_10.png']"
89,clear/89.png,"['hazy/89_1_0.79482.png', 'hazy/89_2_0.96124.png', 'hazy/89_3_0.96783.png', 'hazy/89_4_0.71872.png', 'hazy/89_5_0.93848.png', 'hazy/89_6_0.82396.png', 'hazy/89_7_0.80737.png', 'hazy/89_8_0.93181.png', 'hazy/89_9_0.97346.png', 'hazy/89_10_0.91625.png']","['trans/89_1.png', 'trans/89_2.png', 'trans/89_3.png', 'trans/89_4.png', 'trans/89_5.png', 'trans/89_6.png', 'trans/89_7.png', 'trans/89_8.png', 'trans/89_9.png', 'trans/89_10.png']"
90,clear/90.png,"['hazy/90_1_0.97791.png', 'hazy/90_2_0.88127.png', 'hazy/90_3_0.78971.png', 'hazy/90_4_0.7849.png', 'hazy/90_5_0.78705.png', 'hazy/90_6_0.72086.png', 'hazy/90_7_0.82184.png', 'hazy/90_8_0.7648.png', 'hazy/90_9_0.98038.png', 'hazy/90_10_0.84341.png']","['trans/90_1.png', 'trans/90_2.png', 'trans/90_3.png', 'trans/90_4.png', 'trans/90_5.png', 'trans/90_6.png', 'trans/90_7.png', 'trans/90_8.png', 'trans/90_9.png', 'trans/90_10.png']"
91,clear/91.png,"['hazy/91_1_0.7556.png', 'hazy/91_2_0.83726.png', 'hazy/91_3_0.79144.png', 'hazy/91_4_0.88157.png', 'hazy/91_5_0.81129.png', 'hazy/91_6_0.97373.png', 'hazy/91_7_0.87254.png', 'hazy/91_8_0.70165.png', 'hazy/91_9_0.87902.png', 'hazy/91_10_0.98116.png']","['trans/91_1.png', 'trans/91_2.png', 'trans/91_3.png', 'trans/91_4.png', 'trans/91_5.png', 'trans/91_6.png', 'trans/91_7.png', 'trans/91_8.png', 'trans/91_9.png', 'trans/91_10.png']"
92,clear/92.png,"['hazy/92_1_0.94938.png', 'hazy/92_2_0.95793.png', 'hazy/92_3_0.75674.png', 'hazy/92_4_0.78087.png', 'hazy/92_5_0.78967.png', 'hazy/92_6_0.9573.png', 'hazy/92_7_0.78809.png', 'hazy/92_8_0.8613.png', 'hazy/92_9_0.9531.png', 'hazy/92_10_0.96552.png']","['trans/92_1.png', 'trans/92_2.png', 'trans/92_3.png', 'trans/92_4.png', 'trans/92_5.png', 'trans/92_6.png', 'trans/92_7.png', 'trans/92_8.png', 'trans/92_9.png', 'trans/92_10.png']"
93,clear/93.png,"['hazy/93_1_0.84183.png', 'hazy/93_2_0.73143.png', 'hazy/93_3_0.96612.png', 'hazy/93_4_0.84527.png', 'hazy/93_5_0.71824.png', 'hazy/93_6_0.80685.png', 'hazy/93_7_0.87348.png', 'hazy/93_8_0.77587.png', 'hazy/93_9_0.77375.png', 'hazy/93_10_0.80642.png']","['trans/93_1.png', 'trans/93_2.png', 'trans/93_3.png', 'trans/93_4.png', 'trans/93_5.png', 'trans/93_6.png', 'trans/93_7.png', 'trans/93_8.png', 'trans/93_9.png', 'trans/93_10.png']"
94,clear/94.png,"['hazy/94_1_0.98795.png', 'hazy/94_2_0.88112.png', 'hazy/94_3_0.75517.png', 'hazy/94_4_0.92363.png', 'hazy/94_5_0.76692.png', 'hazy/94_6_0.83459.png', 'hazy/94_7_0.94522.png', 'hazy/94_8_0.96584.png', 'hazy/94_9_0.76088.png', 'hazy/94_10_0.95661.png']","['trans/94_1.png', 'trans/94_2.png', 'trans/94_3.png', 'trans/94_4.png', 'trans/94_5.png', 'trans/94_6.png', 'trans/94_7.png', 'trans/94_8.png', 'trans/94_9.png', 'trans/94_10.png']"
95,clear/95.png,"['hazy/95_1_0.73396.png', 'hazy/95_2_0.94059.png', 'hazy/95_3_0.91052.png', 'hazy/95_4_0.79392.png', 'hazy/95_5_0.73489.png', 'hazy/95_6_0.76295.png', 'hazy/95_7_0.96352.png', 'hazy/95_8_0.90442.png', 'hazy/95_9_0.78415.png', 'hazy/95_10_0.96219.png']","['trans/95_1.png', 'trans/95_2.png', 'trans/95_3.png', 'trans/95_4.png', 'trans/95_5.png', 'trans/95_6.png', 'trans/95_7.png', 'trans/95_8.png', 'trans/95_9.png', 'trans/95_10.png']"
